site_no,lat,long,drainage_area_km2,huc_cd,huc_region,station_nm,state_cd,altitude_m,dam_closure,closure_year,concave_convex,sampling_start,sampling_end,breakpoint,slope_low,std_err_low,p_low,slope_high,std_err_high,p_high,slope_diff_p,concave_not,1 yr,2 yr,5 yr,10 yr,25 yr,50 yr,100 yr,200 yr,break_2yr_ratio
01400932,40.34055556,-74.7805556,6.5267700372,02030105,02,Baldwins Creek at Baldwin Lake nr Pennington NJ,34,167.64000000000001,No_closure,NA,no inflection,1963,1969,-1.34869,1.1211380915344442,0.021717108572797267,3.0745196865258573e-274,1.4809898857486037,0.032025550966087384,1.448556842806093e-230,7.035239502104723e-21,convex or no inflection,NA,NA,NA,NA,NA,NA,NA,NA,NA
01401000,40.33305556,-74.6819444,115.25447089500001,02030105,02,Stony Brook at Princeton NJ,34,18.967704,No_closure,NA,concave,1957,2010,-0.511489,0.5641938555180074,0.5346388869228512,0.3139239989401445,2.0659681098229927,0.04690583587255662,2.91636156011611e-74,0.0025693970324777685,concave,49.77049410959912,101.34952116360135,142.17469418599327,172.89760621520912,216.08991300416773,251.64772848784065,290.1763106004909,332.0712048413811,0.0030387103062798227
01403300,40.55944444,-74.52777778,2082.35044044,02030105,02,Raritan River at Queens Bridge at Bound Brook NJ,34,NA,No_closure,NA,concave,1968,2013,1.21802,1.2534273130990925,0.10652013086917785,2.0010083727568508e-23,2.110804908264083,0.06765865343457095,1.428902005678284e-81,5.44306648417523e-12,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
01403900,40.585,-74.50777778,125.355424524,02030105,02,Bound Brook at Middlesex NJ,34,8.083296,No_closure,NA,concave,1996,2011,-0.0456842,0.9391404181575387,0.14849152094155138,2.5237716000182396e-8,2.0950485755197747,0.08079827935141787,8.612499971695249e-40,4.025212577936547e-12,concave,23.17644316153047,60.19454212882591,97.45195850103462,129.32348721404142,179.42447339269498,224.71526330811454,277.84187326165085,340.04841955367857,0.014954045050581231
01404100,40.54056667,-74.5138083,2263.64960814,02030105,02,Raritan River near South Bound Brook NJ,34,0.006096000000000001,No_closure,NA,concave,1975,1987,1.56111,1.1850902982749716,0.13137141072030917,9.102334550833377e-13,2.111024596778399,0.23876988561545265,5.7357027425176335e-8,3.3987287063362494e-4,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
01408000,40.16138889,-74.1547222,113.95947684000001,02040301,02,Manasquan River at Squankum NJ,34,5.7363360000000005,No_closure,NA,convex,1971,2005,0.0704057,4.110043480002621,0.900261701315276,2.7459234395028014e-4,1.7641505806799227,0.1276673746078639,6.301646416441475e-25,0.00494034749229665,convex or no inflection,11.972617490447895,28.73217335231812,45.93890233182373,60.860136280609105,84.51940362658459,106.15440861756865,131.74847827149296,161.99586622100654,0.04092957376301091
01408500,39.98638889,-74.2233333,318.56853753,02040301,02,Toms River near Toms River NJ,34,2.46888,No_closure,NA,convex,1975,2005,0.294536,-27.806770091428092,17.228422204850645,0.3531264842833083,1.3459684447936227,0.14002175039933726,2.3061846950113717e-17,0.04531587456300861,convex or no inflection,8.512694345511065,22.25055509134926,34.263134860231396,43.78490229045652,57.67677640509967,69.5008211594072,82.64936428821508,97.32798009355719,0.0885513425589238
01409815,39.675,-74.5408333,222.47997864900003,02040301,02,West Branch Wading River at Maxwell NJ,34,NA,No_closure,NA,convex,1978,2005,0.118834,-4.213303158206777,2.3345025010929876,0.16886711135103502,0.8618768218932797,0.09099109946014239,1.1045001575983931e-15,0.014915075690469841,convex or no inflection,NA,NA,NA,NA,NA,NA,NA,NA,NA
01410784,39.7336111,-74.9511111,39.108820461,02040302,02,Great Egg Harbor R near Sicklerville NJ,34,36.576,No_closure,NA,convex,1974,2006,-0.890076,-0.2556435701354747,0.34600289060027856,0.4811117232507903,1.6875324337324267,0.11200233113363593,4.251635550520515e-26,4.5683809694980305e-8,convex or no inflection,NA,NA,NA,NA,NA,NA,NA,NA,NA
01410787,39.72527778,-74.9605556,4.2475805004,02040302,02,Great Egg Harbor R tr at Sicklerville NJ,34,36.8808,No_closure,NA,concave,1972,1979,-1.26023,0.9612853983979902,0.02136463181120994,6.656800964659324e-299,1.5967047432124224,0.06316529609485223,3.474420128082668e-94,7.917452844593127e-22,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
01410810,39.69638889,-74.94,20.0465079714,02040302,02,Fourmile Branch at New Brooklyn NJ,34,30.796992000000003,No_closure,NA,concave,1974,1978,-0.701584,0.3000317256153614,0.42510329465726454,0.4813741977025251,1.4848564593849114,0.056583697605974995,6.222054147204347e-111,0.00286558067737518,concave,1.0220588710278138,2.7448785622079233,3.5209555932581527,3.92857611422294,4.352564071802807,4.616190235952895,4.843422126938899,5.042715340228101,0.0724257272298486
01410820,39.66916667,-74.9133333,96.606556503,02040302,02,Great Egg Harbor River near Blue Anchor NJ,34,27.267408,No_closure,NA,convex,1972,2007,0.863927,1.4131040891161548,0.13916285592001845,2.2796794710144958e-17,-3.7399999522243665,0.43664908644727,0.001020294487553949,1.2362806980545754e-29,convex or no inflection,3.0600953314708588,10.900070632217387,17.700538821574924,22.937545658731228,30.355724345207896,36.4522283815607,43.05753015860311,50.19919522538298,0.670652716161512
01411000,39.5947222,-74.8516667,147.88832108100002,02040302,02,Great Egg Harbor River at Folsom NJ,34,16.251936,No_closure,NA,concave,1963,2007,0.560558,1.134840018570305,0.03475265245957576,2.368934875982522e-185,2.079615347264256,0.12804722599672502,3.040536870633367e-43,5.367633958971261e-13,concave,3.1817566944065176,8.873544855059063,14.068066045538849,18.2775424907601,24.52843336969474,29.931167450861498,36.0122993907101,42.878520100493695,0.4096951766559572
01411500,39.49555556,-75.0769444,290.07866832,02040206,02,Maurice River at Norma NJ,34,14.307312,No_closure,NA,concave,1965,2008,0.455847,0.8182365937032268,0.06900772176197603,5.804667388718405e-29,1.8358980267973883,0.06908924766120628,8.522007494207565e-106,9.880803465629044e-26,concave,6.551215948727641,14.105367594733487,24.865413031366348,36.064550429086836,56.94869523511822,79.18487188177383,109.03126660588276,149.12082418433653,0.20251751577231455
01431620,41.33786276,-75.4312947,1.7611919148000001,02040103,02,"Stevens Creek near Sterling, PA",42,NA,No_closure,NA,concave,1992,1994,-0.746675,1.1738954823779895,0.13299575700110536,3.776036588477951e-15,3.4153059945436826,0.6982623227949567,1.0142503067836055e-4,8.071900218927326e-4,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
01431673,41.382032,-75.3201802,40.403814516000004,02040103,02,"Ariel Creek near Ledgedale, PA",42,NA,No_closure,NA,concave,1992,1994,0.647849,1.3592745445007006,0.04579220205280531,7.053989692823431e-73,3.08491828388841,0.7615568595004725,3.320232551758446e-4,0.011853125777455576,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
01431685,41.4281442,-75.2685113,21.1861027398,02040103,02,"Purdy Creek at Lakeville, PA",42,NA,No_closure,NA,concave,1992,1994,-0.00877276,1.2685964137712349,0.06468158762147058,4.564550597360149e-34,1.8379192992356248,0.17034379102429667,2.0635084935820156e-13,8.904419014246479e-4,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
01434000,41.37055556,-74.6975,7951.263497700001,02040104,02,DELAWARE RIVER AT PORT JERVIS NY,42,126.403608,No_closure,NA,concave,1960,2001,2.38416,1.3809858360419673,0.03805946110109044,2.443319340139291e-209,2.9509230062833716,0.10203439823780223,3.605781869285361e-104,2.0487465503663017e-47,concave,593.2802452907828,1613.7075903101888,2470.22831692591,3128.589525514935,4070.0189633087775,4854.950467686498,5710.020160592929,6647.334111993137,0.1500842634479447
01451000,40.7570395,-75.60296388,2302.4994297900002,02040106,02,"Lehigh River at Walnutport, PA",42,106.762296,No_closure,NA,concave,1948,1953,2.05992,1.5708934557845207,0.0255482638190516,0,3.4794494818932895,0.16510162256932762,1.3835121279169132e-52,1.5878755051497432e-30,concave,179.43019467575894,509.59248738996274,794.5458056832631,1016.624863747373,1337.6462433936981,1607.8161316635099,1904.2810798962257,2231.4693402944818,0.22526669283172215
01463500,40.22166667,-74.7780556,17560.1193858,02040105,02,Delaware River at Trenton NJ,34,0,No_closure,NA,concave,1951,2019,2.54753,1.6906340034550704,0.15836936410048413,2.8420342336337184e-22,2.773458113586105,0.11330923580237802,8.929611799139535e-69,1.3439456452463856e-8,concave,1056.2959263628736,2658.3638387247943,3853.721091262328,4719.483145217422,5895.280334938855,6826.938109644734,7811.1540958365,8853.059448169814,0.13271364561854154
01464500,40.1372222,-74.6,211.084030965,02040201,02,Crosswicks Creek at Extonville NJ,34,7.601712000000001,No_closure,NA,concave,1965,1970,0.52271,1.2089723263020435,0.03619316729944511,9.284146966845585e-177,1.7585096107365494,0.05824402216083056,1.4376811634226307e-125,5.558399306434258e-16,concave,11.713862561049757,45.73809154467831,74.89040732952911,96.90196662368142,127.53066918405612,152.2921275211989,178.58951368487794,206.74696149826283,0.07285040333995643
01464907,40.22927456,-75.119616,69.411681348,02040201,02,Little Neshaminy C at Valley Road nr Neshaminy PA,42,58.040016,No_closure,NA,concave,1999,2010,-0.473661,0.8241329236372904,0.18211092894114164,5.2968313038649735e-5,1.8761492005846943,0.07316001824752032,2.2295309311510747e-35,4.151814248472262e-8,concave,22.331843755080072,73.38678160668438,133.79209148060968,190.3753444987477,286.3323609452477,379.06908579348067,493.8596706319618,635.2966841027311,0.00457847827682437
01465795,40.06261114,-74.996003,18.4666152243,02040202,02,"Byberry Creek at Grant Ave., at Philadelphia, PA",42,7.976616000000001,No_closure,NA,concave,1965,1970,-1.03351,1.059909393234693,0.14613049151801893,4.7811316540997606e-11,2.1887295048724735,0.04199782872109215,3.2506619741544926e-154,5.6727942274966196e-14,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
01466500,39.885,-74.50527778,6.086472058500001,02040202,02,McDonalds Branch in Byrne State Forest NJ,34,35.884104,No_closure,NA,convex,1969,2005,-1.56056,-1.8621555042077775,1.6970925857175634,0.30445283478268825,1.2169325121095056,0.1101948698726473,2.119916092275146e-23,0.035107706154107854,convex or no inflection,0.05964041166808027,0.27073523122987453,0.4975971795727966,0.6936544157792357,0.998844769855844,1.2704126580182944,1.5842194713504147,1.9451243801652718,0.10160035492307048
01467150,39.90305556,-75.02138889,44.02979787,02040202,02,Cooper River at Haddonfield NJ,34,2.8315919999999997,No_closure,NA,no inflection,1969,2005,-0.406371,1.1794873941724697,0.23824667457282164,2.909188427218136e-5,1.5351502857322488,0.05667186100454927,1.265835854605477e-45,0.07320739036205426,convex or no inflection,9.149743116877092,23.180388809019124,37.05982622354684,48.81899758336438,67.15657383875606,83.61667420431483,102.81512293345294,125.17403287890907,0.016924205256514648
01467470,40.6945344,-76.1635523,70.18867778100001,02040203,02,"Schuylkill River at Port Carbon, PA",42,NA,No_closure,NA,concave,1949,1978,0.0363758,1.6632314499553864,0.06247747649865146,6.607499368351177e-114,2.267365475744167,0.04548794984535813,6.176663064092761e-293,2.700265112568969e-15,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
01467500,40.68370115,-76.1863318,138.305365074,02040203,02,"Schuylkill River at Pottsville, PA",42,182.64835200000002,No_closure,NA,convex,1949,1964,0.689185,2.384454561044855,0.06430351992683878,2.606027635520581e-124,1.573521456825381,0.21616506451193332,2.4527098361228308e-9,1.617413138478004e-4,convex or no inflection,8.887002327272285,41.915010245390256,75.76317385190977,103.96653188440769,146.37958469848607,183.03291244716988,224.30422856835085,270.52891021257807,0.11663138243197349
01468500,40.6292577,-76.1246622,344.46841863000003,02040203,02,"Schuylkill River at Landingville, PA",42,143.451072,Pre_dam,1950,concave,1949,1950,0.474939,0.5803022995541702,0.20294602824836888,0.004666504079379303,1.669815799484278,0.06686806751243117,6.19362608419839e-89,1.7086267706429822e-7,concave,33.99095950324092,91.67122424703456,146.99765017205397,193.12814426432007,263.60439719976154,326.02354939506665,397.7049458648308,480.0314644059771,0.032561617377037146
01468500,40.6292577,-76.1246622,344.46841863000003,02040203,02,"Schuylkill River at Landingville, PA",42,143.451072,Post_dam,1950,concave,1951,1964,1.26736,1.037119186480536,0.04086359045421795,4.084737975546928e-105,2.4474821966754345,0.15444571471957008,2.744800921184833e-33,5.328133663804047e-19,concave,33.99095950324092,91.67122424703456,146.99765017205397,193.12814426432007,263.60439719976154,326.02354939506665,397.7049458648308,480.0314644059771,0.2018956532002033
01469000,40.6014805,-76.0885495,414.3980976,02040203,02,"Schuylkill River at Auburn, PA",42,NA,No_closure,1949,concave,1949,1951,0.591116,0.07995707445314382,0.2031296385258469,0.694134143172466,1.2215177571872324,0.08466512544663439,1.7887555733554363e-41,1.0667457603332487e-7,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
01469700,40.77314556,-75.9565925,170.16221882700003,02040203,02,"Little Schuylkill River at South Tamaqua, PA",42,259.08000000000004,No_closure,NA,concave,1950,1953,0.955014,0.6631687551971741,0.05040566174137423,2.0305317591441623e-36,2.156559886778992,0.1199486432977354,5.856611900511631e-42,8.51040991218664e-31,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
01470000,40.6428691,-76.01354379,315.97854942000004,02040203,02,"Little Schuylkill River at Drehersville, PA",42,NA,Pre_dam,1949,convex,1948,1949,0.143945,7.66714154373406,2.388867374505191,0.003087382527682527,1.2465844506416024,0.06620477282006228,3.101870151678976e-64,0.0036084354504153137,convex or no inflection,NA,NA,NA,NA,NA,NA,NA,NA,NA
01470000,40.6428691,-76.01354379,315.97854942000004,02040203,02,"Little Schuylkill River at Drehersville, PA",42,NA,Post_dam,1949,convex,1950,1964,0.455211,-2.105008732798642,0.9866446078154306,0.03461454950277702,2.0549068506347585,0.07990300324962492,2.4545995689388932e-95,1.3201116624798055e-5,convex or no inflection,NA,NA,NA,NA,NA,NA,NA,NA,NA
01470500,40.5225932,-75.99826819,919.44577905,02040203,02,"Schuylkill River at Berne, PA",42,94.68612,Pre_dam,1949,convex,1948,1949,0.593293,5.94508743548337,1.1400711455357821,1.9906122466641443e-6,1.7519130085114136,0.05325569461051098,2.5651531694238554e-141,1.1939726406187807e-4,convex or no inflection,87.22950198796268,321.347186122769,515.2004111665217,659.3302169754799,857.6110879406833,1016.3932747994127,1183.81982787511,1361.9247042807954,0.012198838974744301
01470500,40.5225932,-75.99826819,919.44577905,02040203,02,"Schuylkill River at Berne, PA",42,94.68612,Post_dam,1949,concave,1950,1981,1.44989,1.49903337290696,0.013332265772259022,0,2.6176221546239447,0.03717857366688648,0,9.524999575528713e-177,concave,87.22950198796268,321.347186122769,515.2004111665217,659.3302169754799,857.6110879406833,1016.3932747994127,1183.81982787511,1361.9247042807954,0.08768301983097286
01470729,40.48287227,-75.7399152,14.762932227000002,02040203,02,"Sacony Creek above Bowers, PA",42,134.112,No_closure,NA,concave,1975,1976,-0.618361,1.297218329243087,0.15902989806810947,5.847194924226326e-14,2.4300637580087927,0.07562386430877133,3.7325070754578557e-88,6.249458691820114e-11,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
01470960,40.3706482,-76.0252159,453.24791925000005,02040203,02,Tulpehocken Cr at Blue Marsh Damsite near Reading,42,70.122288,No_closure,NA,concave,1973,1976,0.839845,1.2644205645029827,0.08936033093442267,8.071920301252467e-39,2.676390192352613,0.07040203648226447,1.481167309153561e-158,1.1297754307469104e-35,concave,25.25632572214936,74.43591966952809,124.51016286698318,167.6267631719541,235.2535790919001,296.5437575937162,368.23216109867144,452.00116851348304,0.09290999602015915
01472000,40.2417631,-75.6515752,2970.71636217,02040203,02,"Schuylkill River at Pottstown, PA",42,35.923728000000004,Pre_dam,1951,concave,1948,1951,1.13196,1.000082925305631,0.633370639077422,0.11780937839523338,2.4994259727411547,0.029624461043869052,0,0.009023335394812764,concave,226.02743111022127,583.4363535741891,873.4393570429943,1092.638546118982,1401.9996997916264,1657.0280541406387,1932.4008797316926,2231.7936482432483,0.023225577087202364
01472000,40.2417631,-75.6515752,2970.71636217,02040203,02,"Schuylkill River at Pottstown, PA",42,35.923728000000004,Post_dam,1951,concave,1964,1966,1.72747,1.1271914509660108,0.050131049342996635,4.399696608023921e-67,2.7712688366661764,0.19084729404134895,1.5370759679720817e-17,3.975442716682073e-17,concave,226.02743111022127,583.4363535741891,873.4393570429943,1092.638546118982,1401.9996997916264,1657.0280541406387,1932.4008797316926,2231.7936482432483,0.09151167692382206
01472157,40.15149064,-75.601305,153.068297301,02040203,02,"French Creek near Phoenixville, PA",42,48.768,No_closure,NA,concave,1969,2018,0.253339,1.026701344252071,0.17652848375788638,5.850777104916291e-7,2.5002245921554516,0.13176618204200166,4.985034403980248e-25,1.1217705563572717e-11,concave,17.135462113384552,71.24135987163163,126.3889953496683,172.81984592624866,243.64025687800935,305.58227899977004,376.209043929299,456.4395388897715,0.025153985093622714
01473000,40.22954725,-75.451567,722.6066826900001,02040203,02,"Perkiomen Creek at Graterford, PA",42,34.338768,No_closure,NA,concave,1948,1973,1.00819,1.281363102267355,0.024322035208137683,0,2.303053213628699,0.03895978574639357,0,6.271575480794791e-110,concave,97.85821721178056,449.2777410695368,673.4649882071806,808.8458038113176,963.6904530549658,1067.744645846192,1162.989000343767,1250.5975721498428,0.022681673653732
01473120,40.1645495,-75.433239,139.08236150700003,02040203,02,"Skippack Creek near Collegeville, PA",42,30.184344000000003,No_closure,NA,concave,1972,1973,0.0906127,1.0551852837293731,0.05099712030314372,1.2387661826600319e-58,2.3971747150548643,0.062371214958814016,6.523661935720596e-127,1.3453628097624957e-62,concave,26.58601543286601,176.89739746132832,300.25547227813223,384.1481212163879,488.46258232177587,563.9654611163668,637.0329709765566,707.35954490968,0.006964521067329186
01473900,40.1239987,-75.2198992,105.671514888,02040203,02,"Wissahickon Creek at Fort Washington, PA",42,42.665904,No_closure,NA,concave,1964,1968,0.042142400000000003,1.109509107984114,0.08433974332949841,1.4155293827919258e-31,2.403329856258759,0.06343838385427615,2.1969999824140197e-89,7.457588118429847e-35,concave,46.68027609151354,100.84223626891985,160.88516986966275,215.09019649579258,303.9764642272887,388.1801369595297,490.43414578187947,614.9071575633885,0.010926974561266834
